Depth.m,Gamma.gAPI,Perm.mD,Porosity.m3/m3,Resistivity.ohm.m,Lithology
1981.9883,85.80024719,0.001318482,0.00211064,1.337940812,1
1982.4883,93.00995636,0.000829534,0.00204236,0.569347858,0
1982.9883,100.3757019,0.00032392,0.00205591,0.085559219,0
1983.4883,90.11710358,0.000727147,0.00215401,0.389134347,0
1983.9883,79.43527985,0.001152198,0.00222072,0.913625181,1
1984.4883,75.87889862,0.001197087,0.00225324,0.955157816,1
1984.9883,72.4936142,0.001232847,0.00223836,1.02795136,0
1985.4883,79.05351257,0.000775492,0.00217578,0.432914496,1
1985.9883,85.85221863,0.000306297,0.00216237,0.068460167,1
1986.4883,81.91595459,0.000556483,0.00220046,0.217457548,1
1986.9883,77.7219162,0.000823945,0.00221592,0.469436616,1
1987.4883,78.61641693,0.000911951,0.00220696,0.580222666,1
1987.9883,79.63310242,0.000995647,0.0022187,0.683587372,1
1988.4883,76.11286926,0.001051254,0.00225219,0.737367868,1
1988.9883,72.48368835,0.001106186,0.002247,0.820596337,0
1989.4883,77.22065735,0.00088827,0.00220167,0.553394616,1
1989.9883,82.15853119,0.000663801,0.00216444,0.320860446,1
1990.4883,85.16838837,0.000909806,0.00213645,0.620260179,1
1990.9883,88.13195038,0.001167109,0.00213319,1.024135828,1
1991.4883,85.86447144,0.001085395,0.00215502,0.866129816,1
1991.9883,83.47137451,0.000995541,0.00216872,0.718572617,1
1992.4883,82.94163513,0.000632024,0.00217347,0.288223594,1
1992.9883,82.45664978,0.000261936,0.00217995,0.04918218,1
1993.4883,81.55904388,0.000353263,0.00218841,0.088697799,1
1993.9883,80.65153503,0.00045567,0.00219871,0.146059945,1
1994.4883,79.35967255,0.000519443,0.00221086,0.187517494,1
1994.9883,78.05857849,0.000582289,0.00218667,0.24140957,1
1995.4883,84.52290344,0.000690802,0.00212523,0.361754298,1
1995.9883,91.17370606,0.000800411,0.00212073,0.487930387,0
1996.4883,85.4839859,0.002404817,0.00217542,4.164562225,1
1996.9883,79.49794006,0.004045119,0.00221313,11.34611702,1
1997.4883,77.43503571,0.00240102,0.00223203,3.923300028,1
1997.9883,75.46633148,0.000678053,0.00217948,0.329724461,0
1998.4883,88.65192413,0.000718621,0.00205423,0.421863049,1
1998.9883,102.2014084,0.000801536,0.00203239,0.537317157,0
1999.4883,93.31268311,0.004327454,0.0021182,14.30004787,2
1999.9883,83.88513947,0.007936047,0.00219163,44.61907959,1
2000.4883,77.63751221,0.0044979,0.00224981,13.53002834,1
2000.9883,71.46624756,0.000890537,0.00227306,0.518513441,0
2001.4883,72.67500305,0.00157832,0.00226091,1.648035884,0
2001.9883,74.06096649,0.002369241,0.00223505,3.808786392,2
2002.4883,78.19327545,0.001906083,0.00219602,2.562618017,1
2002.9883,82.3915329,0.001412811,0.00216737,1.449156046,1
2003.4883,84.30890656,0.000836477,0.00214967,0.517237067,1
2003.9883,86.17150116,0.000258148,0.00215657,0.048916817,1
2004.4883,82.83605957,0.000349678,0.0021884,0.086907588,1
2004.9883,79.37579346,0.000457293,0.00221599,0.144590661,1
2005.4883,76.94776154,0.000797862,0.00223862,0.430425704,1
2005.9883,74.54451752,0.001144024,0.00223182,0.890881956,1
2006.4883,78.39965057,0.000829807,0.002195,0.486180782,1
2006.9883,82.40507507,0.000499731,0.0021505,0.184453294,1
2007.4883,87.8974762,0.000468992,0.00209887,0.171381012,0
2007.9883,93.42558289,0.000445441,0.00212142,0.151008353,0
2008.4883,83.0840683,0.001349245,0.0022201,1.253607869,1
2008.9883,72.36148071,0.002275317,0.00221017,3.600371361,1
2009.4883,85.20484924,0.001536053,0.00208718,1.861145854,0
2009.9883,98.61411285,0.000756799,0.00208587,0.452406257,0
2010.4883,85.4855957,0.00101552,0.00221186,0.715995312,0
2010.9883,71.71983337,0.001299166,0.0022438,1.135440469,1
2011.4883,78.66728973,0.00093068,0.00217638,0.623138726,1
2011.9883,86.11213684,0.000546535,0.00215834,0.218862817,0
2012.4883,82.51747131,0.000595801,0.00219326,0.251075357,1
2012.9883,78.65770721,0.000655475,0.00220227,0.301159322,1
2013.4883,80.59498596,0.000713134,0.00218347,0.363261044,1
2013.9883,82.67147064,0.000770746,0.00217983,0.42588523,1
2014.4883,81.37175751,0.000949075,0.00219238,0.637655497,1
2014.9883,79.99098206,0.001130303,0.0022862,0.824780047,1
2015.4883,69.82566071,0.00120812,0.00246283,0.799952626,0
2015.9883,59.44939041,0.001283454,0.00259547,0.804424524,0
2016.4883,62.56486511,0.001133765,0.00268111,0.584459126,0
2016.9883,66.00431824,0.000978673,0.00263959,0.450707853,0
2017.4883,67.51941681,0.003427167,0.00246901,6.402066231,2
2017.9883,68.98830414,0.005938181,0.00235975,21.23252487,2
2018.4883,69.39385223,0.003679792,0.00231639,8.492994309,2
2018.9883,69.77386475,0.001306875,0.00237328,1.015548348,0
2019.4883,65.57498169,0.001199124,0.00253123,0.741991639,0
2019.9883,61.2661438,0.001145767,0.00252216,0.682798922,0
2020.4883,68.11253357,0.002217332,0.00233961,3.016795874,2
2020.9883,75.22679901,0.00331591,0.00225494,7.316585064,1
2021.4883,73.08210754,0.002113806,0.00227467,2.916820049,1
2021.9883,70.71507263,0.000856455,0.00228019,0.476291299,0
2022.4883,71.90473175,0.001295528,0.00226864,1.102069736,1
2022.9883,73.17979431,0.001775337,0.00229834,2.011176109,1
2023.4883,65.38021851,0.002419389,0.00237067,3.48895216,2
2023.9883,57.36272812,0.003067385,0.00236543,5.635525227,2
2024.4883,66.49153137,0.002147492,0.0022797,2.995932818,2
2024.9883,76.03206635,0.001189948,0.00224725,0.949342966,1
2025.4883,73.61450195,0.001497987,0.00227127,1.469686389,1
2025.9883,70.90978241,0.001836416,0.00227651,2.197601557,2
2026.4883,72.49571991,0.001435884,0.00226117,1.363657832,1
2026.9883,74.18468475,0.001017607,0.00224925,0.69291079,1
2027.4883,75.03929138,0.001073181,0.00224133,0.77666378,1
2027.9883,75.87386322,0.001140133,0.00224199,0.876025856,1
2028.4883,74.89849091,0.00083085,0.00225134,0.460971892,1
2028.9883,73.87966156,0.000512532,0.00226524,0.173057333,1
2029.4883,71.93037415,0.001385859,0.00228361,1.242995858,1
2029.9883,69.95874786,0.002287801,0.00240447,3.024084091,2
2030.4883,64.76199341,0.002466864,0.00263017,2.886197329,2
2030.9883,59.48778534,0.002628568,0.00263031,3.276598454,2
2031.4883,65.6282959,0.002475313,0.00239694,3.564631224,2
2031.9883,72.04290772,0.002314495,0.00236856,3.199240923,1
2032.4883,69.72448731,0.002304704,0.00255571,2.683520317,2
2032.9883,67.19636536,0.002298539,0.00255101,2.68001461,2
2033.4883,71.57163239,0.00186874,0.00234468,2.132622957,1
2033.9883,76.11266327,0.001428769,0.00223369,1.386990428,1
2034.4883,76.85505676,0.00102935,0.00222518,0.725977302,1
2034.9883,77.50622559,0.000630905,0.00221704,0.274932891,1
2035.4883,78.59256744,0.001344498,0.00220681,1.261354685,1
2035.9883,79.68936157,0.002084794,0.00230251,2.762376308,1
2036.4883,72.95258331,0.001595653,0.00250672,1.342283487,1
2036.9883,66.0276947,0.001076991,0.00248897,0.621127069,0
2037.4883,77.45043182,0.000837807,0.00224133,0.473342061,1
2037.9883,89.31375885,0.000605334,0.00204767,0.301452398,0
2038.4883,103.2929306,0.000424816,0.00191479,0.172082245,0
2038.9883,117.3228989,0.000245546,0.0018265,0.06378261,0
2039.4883,122.1392822,0.000164868,0.00178241,0.03034287,0
2039.9883,126.7344208,8.66E-05,0.00175643,0.008638226,0
2040.4883,127.6853409,6.55E-05,0.00174793,0.0049963,0
2040.9883,128.5487518,4.58E-05,0.00174199,0.002460026,0
2041.4883,128.9529724,8.18E-05,0.00173825,0.007884284,0
2041.9883,129.3461609,0.000119069,0.00175269,0.016422855,0
2042.4883,125.8719788,0.000172137,0.00178567,0.032944635,0
2042.9883,122.3049469,0.000225583,0.00178861,0.056373652,0
2043.4883,125.2456818,0.000214871,0.00176032,0.052973129,0
2043.9883,128.3426971,0.00020262,0.00176808,0.046650801,0
2044.4883,123.5897369,0.000139704,0.00181349,0.020974124,0
2044.9883,118.6482925,7.56E-05,0.00180957,0.006166668,0
2045.4883,124.427063,7.62E-05,0.00175422,0.006720005,0
2045.9883,130.4632568,7.85E-05,0.00173699,0.007273957,0
2046.4883,128.1056671,8.64E-05,0.00176002,0.008567295,0
2046.9883,125.5465164,9.45E-05,0.00175043,0.010366415,0
2047.4883,130.153244,6.62E-05,0.00170646,0.005383504,0
2047.9883,134.9320526,3.71E-05,0.00172212,0.001653382,0
2048.4883,126.8101273,5.50E-05,0.00179967,0.003303979,0
2048.9883,118.3784332,7.40E-05,0.00182808,0.005788364,0
2049.4883,120.746582,9.90E-05,0.00180467,0.010655728,0
2049.9883,123.3740616,0.00012419,0.00181358,0.01657271,0
2050.4883,118.8455963,0.000189258,0.00185682,0.036543969,0
2050.9883,114.1453018,0.000255285,0.00187649,0.064966306,0
2051.4883,114.6477585,0.000358156,0.00187119,0.128672555,0
2051.9883,115.2751465,0.000461913,0.00184968,0.219536737,0
2052.4883,119.2399979,0.00028048,0.00181215,0.08467909,0
2052.9883,123.2849808,9.22E-05,0.00180628,0.009215578,0
2053.4883,120.4935913,0.000149278,0.0018332,0.023384677,0
2053.9883,117.5380325,0.00021225,0.00185585,0.046015024,0
2054.4883,115.6579285,0.000156531,0.00187335,0.024515312,0
2054.9883,113.8036575,9.80E-05,0.00186204,0.009730519,0
2055.4883,118.0719376,0.000128827,0.00182136,0.017666308,0
2055.9883,122.4872437,0.000161841,0.00183061,0.02757182,0
2056.4883,116.0964279,0.000218656,0.00189171,0.046821002,0
2056.9883,109.4461289,0.000276042,0.00190092,0.073829293,0
2057.4883,114.1297607,0.000221887,0.00185577,0.050293479,0
