Depth.m,Gamma.gAPI,Perm.mD,Porosity.m3/m3,Resistivity.ohm.m,Lithology
1978.629,76.29162598,0.000586451,0.00236542,0.205998883,1
1979.129,82.46579742,0.000469292,0.00238143,0.129970193,1
1979.629,88.71077728,0.000371807,0.00245792,0.076100119,0
1980.129,93.32033539,0.000319244,0.0022734,0.066612788,0
1980.629,95.74969482,0.000319665,0.00200555,0.087998934,0
1981.129,93.75572968,0.000419433,0.00205165,0.144111306,0
1981.629,86.62223053,0.000633349,0.00219801,0.282371849,0
1982.129,79.95230866,0.000925998,0.0024956,0.456494212,1
1982.629,75.5349884,0.001286072,0.00284148,0.661808193,1
1983.129,72.42734528,0.001598595,0.0028333,1.029042244,1
1983.629,70.32832336,0.001826858,0.00271207,1.479611039,0
1984.129,69.27640533,0.001800454,0.00266804,1.489843726,0
1984.629,69.28388214,0.001464974,0.00264865,1.002318263,0
1985.129,69.49925232,0.001330635,0.00264511,0.829357505,0
1985.629,69.6506424,0.001560344,0.00264663,1.13897872,0
1986.129,70.12792206,0.001889356,0.00269474,1.605057478,0
1986.629,71.05557251,0.002233141,0.00275772,2.131189585,1
1987.129,73.5030365,0.002217901,0.00261702,2.358895063,1
1987.629,77.81180573,0.001724283,0.00241129,1.707137108,1
1988.129,80.03430176,0.001372457,0.00236556,1.128087997,1
1988.629,78.91012573,0.001360436,0.00237091,1.102916956,1
1989.129,76.62317658,0.001495361,0.00244006,1.250866652,1
1989.629,73.87075806,0.001715657,0.00252958,1.521088481,1
1990.129,75.60949707,0.001646389,0.00263777,1.277449966,1
1990.629,83.42198944,0.001167845,0.00275192,0.585560203,1
1991.129,88.22852325,0.001095384,0.00254688,0.610821426,0
1991.629,87.13002777,0.001689342,0.00223993,1.927168131,2
1992.129,82.35494232,0.002627806,0.00214851,5.110748291,1
1992.629,74.61479187,0.003807992,0.00212592,10.98471451,1
1993.129,69.20291138,0.004117721,0.00227969,11.0150671,2
1993.629,67.80940247,0.003201889,0.00248978,5.486032009,2
1994.129,69.62987518,0.002203338,0.00253939,2.487468958,2
1994.629,74.40747833,0.001486966,0.00253777,1.134507299,1
1995.129,81.1492157,0.001018983,0.00242728,0.58758384,1
1995.629,89.53801727,0.000788599,0.00228203,0.403092831,0
1996.129,92.71068573,0.001052133,0.00217641,0.796364188,0
1996.629,88.47585297,0.001891426,0.00200763,3.07379365,2
1997.129,83.10024262,0.00251669,0.00201935,5.372718811,1
1997.629,78.58473969,0.002675755,0.00209643,5.592883587,1
1998.129,74.87622833,0.002416964,0.00227873,3.798534632,2
1998.629,71.95775604,0.001755755,0.00249463,1.642532945,0
1999.129,72.09231567,0.001171363,0.0024764,0.742980719,0
1999.629,76.00246429,0.000816806,0.00238341,0.393007189,0
2000.129,80.49000549,0.000575395,0.0023687,0.197701186,1
2000.629,84.53379059,0.000409872,0.00237898,0.099365734,1
2001.129,88.11615753,0.000323259,0.00221689,0.072187804,1
2001.629,91.23147583,0.00031652,0.00199975,0.08682701,0
2002.129,93.23119354,0.000345913,0.00219175,0.084760599,0
2002.629,93.90823364,0.000397473,0.00251439,0.082730219,0
2003.129,94.60003662,0.000434474,0.00242523,0.107021354,0
2003.629,95.73362732,0.000445188,0.00220459,0.138600677,0
2004.129,97.4500885,0.000423304,0.00213838,0.13400434,0
2004.629,99.79444885,0.000366808,0.00212148,0.102393508,0
2005.129,97.25772858,0.000491819,0.00216836,0.175436825,0
2005.629,88.08095551,0.00086734,0.0022356,0.510166407,1
2006.129,80.03673554,0.001198152,0.00239004,0.840489686,1
2006.629,75.60677338,0.001389994,0.00257232,0.962299943,0
2007.129,77.04647064,0.00135667,0.0025194,0.959609866,1
2007.629,85.07595062,0.00107066,0.00239139,0.670304179,1
2008.129,90.13284302,0.000848935,0.00225294,0.480507433,0
2008.629,89.16398621,0.000792703,0.00211115,0.483369201,1
2009.129,87.24875641,0.000779261,0.00218487,0.433141232,1
2009.629,86.00894165,0.000769432,0.0023274,0.367472082,1
2010.129,87.25189209,0.000728929,0.00232295,0.331193864,1
2010.629,91.55466461,0.000646803,0.00227157,0.273921639,0
2011.129,95.14311981,0.000551405,0.00243812,0.170380518,0
2011.629,96.81222534,0.000451787,0.00267426,0.09332943,0
2012.129,96.82743073,0.000387796,0.00257422,0.074780181,0
2012.629,95.27347565,0.000372157,0.00236684,0.082847536,0
2013.129,91.26713562,0.000457357,0.00236343,0.125521287,0
2013.629,84.52642822,0.000660158,0.00242514,0.247101426,1
2014.129,78.83126068,0.000800431,0.00241413,0.36692223,1
2014.629,75.38850403,0.000820661,0.0023799,0.398014456,1
2015.129,72.98381043,0.000843353,0.00243406,0.400027156,1
2015.629,71.22942352,0.000907618,0.00251643,0.430605054,1
2016.129,69.59281158,0.001160204,0.00254162,0.688375056,0
2016.629,67.90392304,0.001647965,0.00254855,1.380546093,0
2017.129,68.1244278,0.001869584,0.0024511,1.935957551,2
2017.629,70.88065338,0.001664997,0.00232033,1.732278466,0
2018.129,73.97067261,0.001394027,0.00233791,1.194321275,1
2018.629,76.69142151,0.001171561,0.00240287,0.79418838,1
2019.129,75.23913574,0.001605905,0.00253231,1.329544425,1
2019.629,68.39928436,0.002891284,0.00268234,3.797091246,2
2020.129,65.65449524,0.003634949,0.0025769,6.555138588,2
2020.629,70.03247833,0.00339221,0.0023899,6.737984657,2
2021.129,77.5723114,0.002643789,0.00222964,4.768008709,1
2021.629,87.00928497,0.001543175,0.00207793,1.89689064,2
2022.129,90.40444946,0.000877252,0.0021264,0.582679808,0
2022.629,85.22297669,0.000897264,0.00223879,0.544266343,0
2023.129,79.68565369,0.0010197,0.00234343,0.635726869,1
2023.629,76.41729736,0.00105825,0.00244559,0.623351336,1
2024.129,74.79904175,0.001043272,0.00260942,0.52528882,1
2024.629,74.63327789,0.000984457,0.00279294,0.402770788,1
2025.129,75.51244354,0.000954503,0.00258994,0.447009623,1
2025.629,77.30641174,0.00097662,0.00226353,0.62939167,1
2026.129,79.02627564,0.000998914,0.00246642,0.545141041,1
2026.629,80.35630035,0.001004817,0.00283832,0.40498516,1
2027.129,81.36948395,0.000999453,0.00266615,0.459810197,1
2027.629,82.08911896,0.000984457,0.00232028,0.605626345,1
2028.129,82.60652161,0.000996851,0.00220351,0.695676446,1
2028.629,82.95084381,0.001048454,0.0021599,0.80416429,1
2029.129,81.48340607,0.001274974,0.00232485,1.011425495,1
2029.629,77.68100739,0.001719741,0.0025564,1.493285418,1
2030.129,71.80358124,0.002357723,0.00263582,2.624043465,1
2030.629,63.93415451,0.003180927,0.00266667,4.655592918,2
2031.129,62.64537048,0.003289119,0.00264646,5.061688423,2
2031.629,70.67438507,0.002394862,0.00260995,2.766750574,2
2032.129,78.09975433,0.001505916,0.00249104,1.212171674,1
2032.629,81.75367737,0.000944051,0.00234582,0.543678641,1
2033.129,81.43869019,0.000726388,0.00239954,0.306235403,1
2033.629,77.09175873,0.000858395,0.00251677,0.385051459,1
2034.129,74.54703522,0.000898521,0.00243147,0.455140263,1
2034.629,75.66731262,0.000705784,0.0022815,0.32304126,1
2035.129,76.74404907,0.000532699,0.00235247,0.172032848,1
2035.629,76.59314728,0.000459895,0.002494,0.112757422,1
2036.129,74.78391266,0.000519782,0.0026429,0.126784191,1
2036.629,71.17882538,0.00072271,0.00279415,0.216859326,1
2037.129,70.11573792,0.000970135,0.0028172,0.383765042,0
2037.629,72.97969055,0.001230595,0.00279934,0.626192749,1
2038.129,76.37744904,0.001455214,0.00269582,0.951334953,1
2038.629,79.22559357,0.001628384,0.00256495,1.329046607,1
2039.129,80.82135773,0.001725836,0.00258039,1.473300338,1
2039.629,80.94033051,0.00173982,0.00264254,1.420892,1
2040.129,80.41225433,0.001699329,0.00254804,1.468592286,1
2040.629,79.50202179,0.001613622,0.00240353,1.505685806,1
2041.129,77.86827087,0.001517557,0.0025317,1.187908769,1
2041.629,75.40200043,0.001422266,0.00274695,0.871946991,1
2042.129,71.59489441,0.00133888,0.00279872,0.741604924,1
2042.629,66.28465271,0.001270953,0.00279829,0.668490112,0
2043.129,64.23547363,0.001222752,0.00270257,0.667985916,0
2043.629,66.96849823,0.001195639,0.00257643,0.709512055,0
2044.129,70.96340942,0.001215899,0.00248651,0.793407679,0
2044.629,75.09617615,0.001291924,0.00240816,0.961094499,1
2045.129,77.5210495,0.001475428,0.00233888,1.336652041,1
2045.629,77.64868927,0.001782922,0.00227249,2.079506159,1
2046.129,78.63375092,0.001874525,0.00215801,2.575519562,1
2046.629,81.48348236,0.001641716,0.00202819,2.264420509,1
2047.129,84.54133606,0.001310103,0.00215357,1.263750315,0
2047.629,87.27838135,0.000951721,0.00236043,0.545053065,0
2048.129,87.8440094,0.000756242,0.00236718,0.341989756,0
2048.629,85.64735413,0.000784228,0.00231003,0.388084292,0
2049.129,84.23875427,0.000795859,0.0022742,0.413664997,0
2049.629,84.7518158,0.000714562,0.00224518,0.3430264,1
2050.129,85.67044067,0.000617795,0.00226492,0.251519561,1
2050.629,86.51057434,0.000530286,0.00230023,0.179111511,1
2051.129,84.74193573,0.000587328,0.00227946,0.224145994,1
2051.629,79.55661774,0.000832117,0.00224079,0.467182517,1
2052.129,76.89208221,0.000983941,0.00226811,0.636029303,1
2052.629,78.64411163,0.000953171,0.0023165,0.569783986,1
2053.129,82.52883148,0.000827651,0.00241412,0.392305642,1
2053.629,87.81706238,0.000635428,0.00252746,0.209039211,1
2054.129,90.11760712,0.000526587,0.00255561,0.140104771,0
2054.629,88.02839661,0.000549048,0.00255657,0.152185515,1
2055.129,86.02944946,0.000587468,0.00253475,0.177546278,1
2055.629,85.55120087,0.000605022,0.00250567,0.193156898,1
2056.129,86.1116333,0.000606644,0.00247359,0.199777603,1
2056.629,87.55684662,0.000593909,0.00244056,0.197225541,1
2057.129,88.97214508,0.000565781,0.00232544,0.19906041,1
2057.629,90.06546783,0.000521928,0.00218411,0.194453791,0
2058.129,89.49627686,0.000622084,0.00231454,0.24315086,1
2058.629,86.83655548,0.000917252,0.00253173,0.43396914,1
2059.129,82.69564056,0.001343161,0.00236847,1.077523112,1
2059.629,77.26805878,0.00187929,0.00208374,2.795964956,1
2060.129,75.15003967,0.001966654,0.00205782,3.147456884,2
2060.629,77.80909729,0.001426776,0.00211453,1.560417533,1
2061.129,80.47651672,0.000935729,0.00214276,0.651865423,1
2061.629,81.62968445,0.000709376,0.0021619,0.367379218,1
2062.129,81.39829254,0.000726113,0.00229986,0.335942656,1
2062.629,79.82376862,0.000979041,0.00247575,0.519333601,1
2063.129,81.08435822,0.001048162,0.00259012,0.538955927,1
2063.629,86.5141449,0.000799377,0.00268484,0.289656282,1
2064.129,90.49901581,0.000587404,0.00256461,0.172992379,0
2064.629,91.2464447,0.000525501,0.00237576,0.163825333,0
2065.129,88.54562378,0.000623439,0.00245424,0.214669555,1
2065.629,82.32923126,0.000884339,0.00261807,0.374695808,1
2066.129,77.72570038,0.00130642,0.00263641,0.805261374,1
2066.629,76.37247467,0.001889112,0.00260829,1.7239815,0
2067.129,75.5579834,0.0023234,0.00266053,2.496421814,2
2067.629,74.41648865,0.002510616,0.00273844,2.735605478,2
2068.129,72.71561432,0.002383338,0.00270574,2.531290293,2
