Depth.m,Gamma.gAPI,Perm.mD,Porosity.m3/m3,Resistivity.ohm.m,Lithology
1766.4171,93.97606659,0.000621394,0.00215796,0.283033729,1
1766.9171,89.96913147,0.000902664,0.00218168,0.583058775,1
1767.4171,89.0790329,0.001095921,0.00218731,0.854586005,1
1767.9171,88.80840302,0.001271685,0.00218463,1.153792977,1
1768.4171,89.63217163,0.00166524,0.00217559,1.996567726,1
1768.9171,90.67345429,0.00210208,0.00215496,3.248868942,1
1769.4171,93.89163208,0.001378476,0.00212167,1.445796728,1
1769.9171,97.54246521,0.000424237,0.00212259,0.136808157,0
1770.4171,93.70108795,0.000533759,0.00216703,0.206913054,1
1770.9171,88.37065125,0.000854701,0.00218184,0.522658587,1
1771.4171,90.64821625,0.001974313,0.00215244,2.873317719,1
1771.9171,94.43785858,0.003252658,0.00213134,7.969678879,1
1772.4171,95.00241852,0.002308157,0.00212897,4.023069859,1
1772.9171,94.92599487,0.000921871,0.00216711,0.617165506,1
1773.4171,87.1320343,0.000940179,0.00205016,0.725250959,1
1773.9171,77.80423737,0.001237648,0.00209931,1.192959428,0
1774.4171,76.68244171,0.001886409,0.00228365,2.302960634,0
1774.9171,77.19155884,0.002604988,0.00223475,4.605826855,0
1775.4171,86.00399017,0.001978814,0.0021599,2.864546537,1
1775.9171,96.46667481,0.001085374,0.00208968,0.926793516,1
1776.4171,101.569252,0.000874203,0.00204539,0.630255938,0
1776.9171,105.6065216,0.000798632,0.00206555,0.514771283,0
1777.4171,97.41010284,0.000683767,0.00215676,0.343124896,0
1777.9171,86.78227234,0.000561093,0.00220263,0.220596224,1
1778.4171,87.94415283,0.000690454,0.00218002,0.341709256,1
1778.9171,91.44921112,0.000869907,0.00219012,0.536928296,1
1779.4171,85.85903931,0.000985864,0.00222096,0.66871953,1
1779.9171,78.46121216,0.0010892,0.00220904,0.825976253,0
1780.4171,87.00152588,0.000741348,0.00214302,0.409059882,1
1780.9171,98.7095108,0.000303824,0.00208959,0.072628886,0
1781.4171,99.34355927,0.000655174,0.00209412,0.336131543,0
1781.9171,97.77668762,0.00116331,0.00213505,1.015531302,0
1782.4171,90.89615631,0.001314456,0.00220685,1.205568194,1
1782.9171,82.95955658,0.001394651,0.00222232,1.336461186,1
1783.4171,87.7035141,0.002697493,0.00216413,5.300259113,1
1783.9171,94.9677124,0.004243332,0.00213631,13.49436855,1
1784.4171,93.44525909,0.003000122,0.00215953,6.586998463,1
1784.9171,90.17647553,0.001202596,0.00217777,1.038993716,1
1785.4171,89.6817627,0.001140916,0.00217989,0.933149695,1
1785.9171,89.73839569,0.001424232,0.0021827,1.450021625,1
1786.4171,89.10201263,0.001431751,0.00218954,1.455321193,1
1786.9171,88.32790375,0.001384457,0.00219196,1.357460499,1
1787.4171,88.60295868,0.001025011,0.00218828,0.746845126,1
1787.9171,89.08651733,0.000603525,0.00220068,0.255720496,1
1788.4171,86.04243469,0.001838334,0.00223358,2.29638958,1
1788.9171,82.29722595,0.003402328,0.0022237,7.943000794,1
1789.4171,88.0823822,0.002635287,0.00215846,5.08790493,1
1789.9171,95.76167297,0.001404958,0.00211367,1.514415503,1
1790.4171,97.32402039,0.001174067,0.00210442,1.067811012,0
1790.9171,97.6706543,0.001141811,0.00214254,0.970833838,0
1791.4171,89.45777893,0.001248914,0.00223038,1.063240767,1
1791.9171,79.54372406,0.001383714,0.00241368,1.096976757,1
1792.4171,75.9964447,0.001365699,0.00241243,1.069817185,0
1792.9171,73.71455383,0.001317313,0.00216038,1.268852711,0
1793.4171,75.41109467,0.00139285,0.0021445,1.441755772,0
1793.9171,77.89833832,0.001493018,0.00223106,1.51846683,0
1794.4171,85.78272247,0.001233283,0.00217454,1.096268296,1
1794.9171,94.73976898,0.000902017,0.00213832,0.608511925,1
1795.4171,93.26010132,0.001009006,0.00216271,0.742661953,1
1795.9171,89.7061615,0.001203097,0.00218842,1.028760195,1
1796.4171,87.95462036,0.00095443,0.00220365,0.637638211,1
1796.9171,86.56130981,0.000617765,0.00219634,0.269096464,1
1797.4171,89.46281433,0.000676857,0.00216409,0.33372426,1
1797.9171,93.21790314,0.000814604,0.00217592,0.477615237,1
1798.4171,87.02181244,0.001860187,0.00224556,2.323800564,1
1798.9171,78.8479538,0.0030862,0.00228007,6.185320377,1
1799.4171,79.89743042,0.002480908,0.00226102,4.071473122,1
1799.9171,82.78002167,0.001511648,0.00218053,1.637060404,1
1800.4171,73.98925781,0.002883344,0.00238085,4.90887928,0
1800.9171,62.87843323,0.0047203,0.00237289,13.25343227,2
1801.4171,65.80338287,0.00428597,0.00218582,13.09020901,2
1801.9171,71.51791382,0.003400228,0.00227886,7.516875267,2
1802.4171,78.73567963,0.002079478,0.00224878,2.89484477,1
1802.9171,86.2522049,0.00067227,0.00222697,0.309112281,1
1803.4171,83.45127106,0.001501638,0.00226405,1.487241387,1
1803.9171,78.59976959,0.00277552,0.00223717,5.216160774,1
1804.4171,88.99919128,0.001918292,0.0021217,2.799784184,1
1804.9171,102.4296875,0.000637511,0.00208793,0.320331484,0
1805.4171,95.96647644,0.000666164,0.00216973,0.321417421,0
1805.9171,85.54943085,0.000955064,0.00219915,0.641363144,1
1806.4171,89.89558411,0.000995578,0.00214281,0.737881482,0
1806.9171,97.17589569,0.000986727,0.00212906,0.735157192,0
1807.4171,92.7337265,0.001352866,0.00218341,1.307410598,0
1807.9171,85.96174622,0.001793534,0.0022136,2.22946763,1
1808.4171,86.50121307,0.001476581,0.00220133,1.529702067,1
1808.9171,88.49380493,0.001009051,0.00218848,0.72362262,1
1809.4171,89.15203095,0.000761308,0.00218338,0.414034098,1
1809.9171,89.54506683,0.000557247,0.00219887,0.218402252,1
1810.4171,85.95729065,0.001683596,0.00223747,1.918712497,1
1810.9171,81.57833099,0.00307436,0.00225116,6.31270504,1
1811.4171,83.13342285,0.0025097,0.00223037,4.29352808,1
1811.9171,85.86788178,0.001556403,0.00218813,1.722198367,1
1812.4171,91.85118866,0.001218207,0.00212702,1.122909308,0
1812.9171,98.48020935,0.001002261,0.00212615,0.760772526,0
1813.4171,92.02793121,0.000996171,0.00220129,0.696270347,1
1813.9171,82.97577667,0.00103179,0.00222963,0.72622335,1
1814.4171,86.17868805,0.000806974,0.00218679,0.463599563,1
1814.9171,91.81726837,0.000530397,0.00216452,0.204835758,1
1815.4171,90.7726593,0.00062273,0.00218109,0.277662754,1
1815.9171,88.39979553,0.000788383,0.00221973,0.428168327,1
1816.4171,82.79924774,0.001134514,0.00209827,1.003517151,1
1816.9171,76.55721283,0.001516515,0.00207481,1.837980032,0
1817.4171,80.30474091,0.001386738,0.00220772,1.340639949,0
1817.9171,86.03767395,0.001155248,0.00221436,0.924280942,1
1818.4171,86.27007294,0.001161733,0.0022174,0.931871474,1
1818.9171,85.40926361,0.001215516,0.00219792,1.040148974,1
1819.4171,90.28939819,0.000871551,0.0021451,0.564158917,0
1819.9171,96.31053162,0.000448535,0.00212896,0.15192318,0
1820.4171,93.61961365,0.000348043,0.00216342,0.088298813,0
1820.9171,89.19720459,0.000311651,0.00216397,0.070759468,1
1821.4171,93.50652313,0.000441008,0.0021138,0.149194196,0
1821.9171,99.55124664,0.000603307,0.00211148,0.279888362,0
1822.4171,93.98664856,0.00067976,0.00217659,0.33235541,0
1822.9171,86.11473084,0.000739152,0.00221206,0.379240334,1
1823.4171,86.66580963,0.001000834,0.0021986,0.704697073,1
1823.9171,88.89093781,0.001302721,0.00218194,1.214083314,1
1824.4171,90.10285187,0.001035596,0.00217117,0.77562952,0
1824.9171,91.11339569,0.000655382,0.00217346,0.309923589,0
1825.4171,89.63246155,0.000819895,0.00219021,0.476922244,1
1825.9171,87.65636444,0.001092672,0.00221666,0.824976146,1
1826.4171,84.17465973,0.00125455,0.00225186,1.050472498,1
1826.9171,80.39370728,0.001394387,0.00231084,1.225950956,1
1827.4171,73.22932434,0.001740843,0.00224368,2.038943768,0
1827.9171,65.3924942,0.002128364,0.00221626,3.131311655,0
1828.4171,69.33824921,0.001713147,0.00232965,1.817816019,0
1828.9171,75.62577057,0.001138389,0.00248066,0.699090481,0
1829.4171,72.59622192,0.00151922,0.00259453,1.12800777,0
1829.9171,67.71494293,0.002089971,0.00246758,2.383877993,0
1830.4171,75.75556946,0.001784996,0.00227854,2.072190762,0
1830.9171,86.36437988,0.001305971,0.00219936,1.198989749,1
1831.4171,89.03739166,0.001254667,0.0021811,1.127120733,1
1831.9171,90.13319397,0.00128837,0.00216974,1.202220678,0
1832.4171,91.38032532,0.002806417,0.00215751,5.775747299,2
1832.9171,92.65753174,0.004619474,0.00220591,14.90362644,2
1833.4171,81.39231873,0.003908221,0.00226548,10.06017876,1
1833.9171,67.63433075,0.002695268,0.00227899,4.722484589,0
1834.4171,76.07415009,0.001761777,0.00223751,2.1009655,0
1834.9171,88.92572784,0.000883829,0.00221307,0.541684866,1
1835.4171,83.64541626,0.000893351,0.00220458,0.558119118,1
1835.9171,74.76142883,0.001079255,0.00208963,0.916422069,0
1836.4171,71.75003052,0.001459356,0.00217247,1.538241267,0
1836.9171,69.90579987,0.001878055,0.00224143,2.378269196,0
1837.4171,66.57347107,0.003249705,0.00224616,7.087913513,2
1837.9171,62.94538117,0.004810753,0.00253333,11.92076778,2
1838.4171,59.91530228,0.00527789,0.00265676,12.92247009,2
1838.9171,57.00408173,0.005527615,0.00259539,14.92209053,2
1839.4171,59.46220017,0.005189564,0.00257848,13.3432436,2
1839.9171,62.98746109,0.004734694,0.00246548,12.25745964,2
1840.4171,62.92839813,0.004201731,0.00239012,10.33553791,2
1840.9171,62.15696335,0.003653248,0.00232959,8.26691246,2
1841.4171,64.93218231,0.002859234,0.00244239,4.563587666,0
1841.9171,68.41228485,0.002016422,0.00251142,2.134716511,0
1842.4171,64.98161316,0.00288243,0.00246827,4.531620979,0
1842.9171,60.1774559,0.004088061,0.00250741,8.805195808,2
1843.4171,59.39281464,0.004083648,0.00247589,9.034157753,2
1843.9171,59.40704727,0.003838742,0.00241375,8.442185402,2
1844.4171,56.63935471,0.004713989,0.00241162,12.7555027,2
1844.9171,53.3187561,0.005811864,0.00249166,18.04494286,2
1845.4171,56.71649933,0.004142361,0.00254387,8.758045197,2
1845.9171,61.44949722,0.001922849,0.00242347,2.099556923,0
1846.4171,58.71355057,0.002997416,0.00234272,5.496790409,0
1846.9171,54.49317169,0.004726673,0.00249145,11.93757916,2
1847.4171,59.80984497,0.003441068,0.00257587,5.879683018,2
1847.9171,67.02198029,0.001556267,0.00261284,1.165521026,0
1848.4171,63.33287811,0.002231868,0.00266778,2.289848566,0
1848.9171,57.47718048,0.003416342,0.00267929,5.314705849,0
1849.4171,55.67743301,0.003859525,0.00263891,7.01347971,2
1849.9171,54.68379593,0.004155379,0.0025647,8.656472206,2
1850.4171,62.08330154,0.00338527,0.00260461,5.553319454,2
1850.9171,71.15092468,0.002403304,0.00245484,3.188352108,0
1851.4171,66.87391663,0.002047135,0.00247794,2.266174078,0
1851.9171,59.94469833,0.001815341,0.00271773,1.454329133,0
1852.4171,58.74304199,0.002467653,0.00260125,2.959154367,0
1852.9171,58.67972565,0.003295678,0.00234693,6.618952274,2
1853.4171,58.74395752,0.003538764,0.00218201,8.958153725,2
1853.9171,58.83354569,0.003665596,0.00213997,10.03210926,2
1854.4171,62.42284775,0.003098917,0.00229052,6.173975468,2
1854.9171,66.70771027,0.002394406,0.00246298,3.141821146,0
1855.4171,60.9342804,0.002048022,0.00259683,2.045943499,0
1855.9171,53.16178894,0.001772816,0.00272424,1.379709125,0
1856.4171,48.34165192,0.00452548,0.00265138,9.543134689,2
1856.9171,44.10828781,0.007879926,0.00248278,33.43336868,2
1857.4171,48.72530365,0.006262999,0.00248178,21.13904953,2
1857.9171,55.10131073,0.003658024,0.00256067,6.731550694,2
1858.4171,58.22416687,0.005748414,0.00255293,16.73441315,2
1858.9171,60.70046616,0.008771995,0.00255288,38.96995163,2
1859.4171,71.13878632,0.005776402,0.00239274,19.48698807,2
1859.9171,83.15953827,0.001584513,0.00224591,1.685497761,1
1860.4171,85.31873322,0.000966052,0.00222148,0.641781569,1
1860.9171,85.5179596,0.001057801,0.00219358,0.791170538,1
1861.4171,91.07879639,0.000788571,0.00213452,0.466896504,0
1861.9171,97.70524597,0.000447596,0.00212694,0.151604354,0
1862.4171,92.64206696,0.000880927,0.00218727,0.552197039,0
1862.9171,85.25560761,0.001468148,0.0022268,1.474486709,1
1863.4171,84.48461914,0.001280194,0.0022279,1.119904995,1
1863.9171,85.02845001,0.000938176,0.00222499,0.603180468,1
1864.4171,85.08415985,0.000738804,0.00222492,0.374082148,1
1864.9171,85.04285431,0.000567782,0.00223542,0.218662158,1
1865.4171,82.91892242,0.000804463,0.002258,0.429358244,1
1865.9171,80.38105774,0.001122174,0.00226,0.833838463,1
1866.4171,82.50740051,0.000814519,0.0022349,0.45023033,1
1866.9171,85.56073761,0.000382574,0.00221665,0.10113401,1
1867.4171,86.27384186,0.0006837,0.00221199,0.32449466,1
1867.9171,86.52183533,0.001130521,0.00220118,0.896839917,1
1868.4171,88.50563812,0.001049966,0.00218027,0.790000916,1
1868.9171,90.83444214,0.000864596,0.00217378,0.539202213,0
1869.4171,89.84706116,0.000813017,0.00218654,0.470687151,0
1869.9171,88.20059967,0.000788028,0.00221529,0.429671049,1
1870.4171,83.9108963,0.000834706,0.00225942,0.461608827,1
1870.9171,79.09586334,0.000895628,0.00228162,0.520139933,1
1871.4171,79.33009338,0.001149218,0.00227449,0.862302601,1
1871.9171,80.56785584,0.001441099,0.00225844,1.377237797,1
1872.4171,82.64186859,0.001123654,0.00223753,0.854621768,1
1872.9171,84.88209534,0.000685107,0.00223672,0.317959398,1
1873.4171,82.8119278,0.000690127,0.00226093,0.315083593,1
1873.9171,79.88507843,0.000783303,0.00225843,0.406897873,1
1874.4171,83.3265152,0.000678302,0.00221894,0.317194909,1
1874.9171,88.03363037,0.000533914,0.00218594,0.203113064,1
1875.4171,90.13754273,0.000554052,0.00212635,0.232436985,0
1875.9171,91.72407532,0.000606891,0.00206806,0.296470791,1
1876.4171,91.84783173,0.000676458,0.00205998,0.371520847,1
1876.9171,91.68087769,0.000749351,0.0020746,0.448863715,1
1877.4171,88.82781982,0.000607631,0.00210485,0.285886109,1
1877.9171,85.44090271,0.000423257,0.00213291,0.134731621,1
1878.4171,83.03656769,0.000643344,0.00215527,0.304216325,1
1878.9171,80.82751465,0.000943815,0.00215344,0.655966997,0
1879.4171,83.41385651,0.001033827,0.00212376,0.811452925,1
1879.9171,86.95326996,0.001082009,0.00209168,0.919120491,1
1880.4171,90.03497315,0.000855558,0.00206225,0.592854917,1
1880.9171,93.02570343,0.000574525,0.00202431,0.278488964,1
1881.4171,97.86595917,0.000470408,0.00197561,0.19697316,0
1881.9171,103.0738068,0.000401453,0.00193373,0.150383279,0
1882.4171,106.5088272,0.000315057,0.00190214,0.096038379,0
1882.9171,109.591507,0.000225194,0.00187844,0.05043821,0
1883.4171,111.3996429,0.000243966,0.00186215,0.060343061,0
1883.9171,112.9544601,0.00028433,0.00186025,0.082146086,0
1884.4171,111.7917481,0.000280036,0.00187413,0.078391418,0
1884.9171,110.0889435,0.000266867,0.00188206,0.07053373,0
1885.4171,110.1547012,0.000383169,0.00187972,0.145806402,0
1885.9171,110.5719681,0.000525203,0.00188098,0.273533106,0
1886.4171,109.8948898,0.000519524,0.0018886,0.265279234,0
1886.9171,109.0003128,0.000484487,0.00189974,0.227738604,0
1887.4171,107.5967636,0.000386362,0.00191383,0.142495662,0
1887.9171,106.092041,0.000275699,0.0019277,0.071414031,0
1888.4171,104.7353897,0.000359633,0.0019407,0.119731963,0
1888.9171,103.4081497,0.000482242,0.00194372,0.214553937,0
1889.4171,104.1127091,0.00041635,0.00193493,0.161530092,0
1889.9171,105.221077,0.000312993,0.00193095,0.091700971,0
1890.4171,104.9338989,0.000300712,0.00193508,0.084248863,0
1890.9171,104.3693619,0.000306532,0.00192771,0.088279419,0
1891.4171,106.4529495,0.000274564,0.00190497,0.072699539,0
1891.9171,109.062851,0.000235085,0.00189046,0.054200187,0
1892.4171,109.4473724,0.000209156,0.00188888,0.042982485,0
1892.9171,109.3896027,0.00018592,0.00189543,0.03370522,0
1893.4171,108.0968704,0.00020686,0.00190915,0.041067932,0
1893.9171,106.5586777,0.000236578,0.00192023,0.053036206,0
1894.4171,105.8092728,0.000236168,0.00192673,0.052460857,0
1894.9171,105.216629,0.000229769,0.00191811,0.05014896,0
1895.4171,107.5869293,0.000292812,0.00189229,0.083908185,0
1895.9171,110.5461121,0.000369656,0.0018791,0.135801658,0
1896.4171,110.3105164,0.000400772,0.00188446,0.158629268,0
1896.9171,109.4399872,0.0004228,0.00188774,0.175872058,0
1897.4171,109.6326904,0.000385736,0.00188485,0.146882653,0
1897.9171,110.0367127,0.000336927,0.00189357,0.110930882,0
1898.4171,107.8327179,0.000361112,0.00191744,0.123963721,0
1898.9171,105.1103668,0.000399803,0.00192033,0.151448742,0
1899.4171,107.2381897,0.00033505,0.00189504,0.10951148,0
1899.9171,110.3299789,0.000249738,0.00188564,0.061512023,0
1900.4171,109.1775284,0.000259176,0.00190089,0.065085232,0
1900.9171,107.1815338,0.000287444,0.00191656,0.078624509,0
1901.4171,105.9434509,0.000310177,0.00192783,0.090378918,0
1901.9171,104.8560181,0.000331809,0.00193529,0.102549702,0
1902.4171,104.4024582,0.000464311,0.00193908,0.199943751,0
1902.9171,104.0748901,0.000618849,0.00194292,0.353645951,0
1903.4171,103.6104202,0.000637031,0.00194755,0.372774005,0
1903.9171,103.1187592,0.000628112,0.00193049,0.369492024,0
1904.4171,107.1309433,0.000463512,0.00188727,0.211489052,0
1904.9171,112.038269,0.000267972,0.0018647,0.072583795,0
1905.4171,111.7890015,0.00026656,0.00187208,0.071199246,0
1905.9171,110.5148926,0.00030373,0.00187903,0.091689669,0
1906.4171,110.3538284,0.000250918,0.00187952,0.062540256,0
1906.9171,110.4140015,0.000180222,0.00188196,0.032171678,0
1907.4171,109.8499832,0.00021114,0.00188802,0.043845639,0
1907.9171,109.161911,0.000262253,0.00190494,0.066328883,0
1908.4171,106.3614883,0.000288961,0.00193412,0.077878207,0
1908.9171,103.141243,0.000310819,0.00194676,0.088823512,0
1909.4171,103.7524872,0.000373296,0.00193715,0.129523426,0
1909.9171,105.1252518,0.000443847,0.00190891,0.189120278,0
1910.4171,109.5775375,0.000430735,0.0018628,0.18795532,0
1910.9171,114.641861,0.000400996,0.00184561,0.166253775,0
1911.4171,113.1257935,0.000384428,0.00186664,0.149037778,0
1911.9171,110.3018723,0.000370478,0.00187629,0.136856243,0
1912.4171,111.1334763,0.000326488,0.00186471,0.107742854,0
1912.9171,112.6916122,0.000276527,0.00185481,0.078201644,0
1913.4171,113.1771164,0.000218271,0.00185114,0.048935641,0
1913.9171,113.4494476,0.000158366,0.00184613,0.025914839,0
1914.4171,114.2105331,0.000152523,0.00183828,0.024264259,0
1914.9171,115.0687332,0.000157425,0.00193123,0.023190644,0
1915.4171,95.02889252,0.000947217,0.00226499,0.591225684,1
1915.9171,70.8356247,0.001893005,0.00233869,2.200713635,0
1916.4171,72.23220825,0.002713018,0.00216907,5.334620476,0
1916.9171,78.71471405,0.003508034,0.00214221,9.167080879,1
1917.4171,85.36415863,0.002404461,0.00208963,4.548653126,1
1917.9171,92.04678345,0.000923548,0.00210208,0.662354767,0
1918.4171,82.79400635,0.000832391,0.00224704,0.464634389,1
1918.9171,70.37410736,0.001017445,0.00227962,0.67255038,0
1919.4171,75.62433624,0.000924067,0.00216976,0.61844486,0
1919.9171,84.38645935,0.000775351,0.00210469,0.465567112,1
1920.4171,75.33322907,0.00241583,0.00227366,3.813612461,0
1920.9171,62.739254,0.004411908,0.00224087,13.13216496,2
1921.4171,63.58750153,0.003554856,0.00194549,11.63537026,2
1921.9171,67.10735321,0.00213075,0.00214341,3.377796412,0
1922.4171,71.75358582,0.001713634,0.0023322,1.814476132,0
1922.9171,76.62368774,0.001496655,0.00221746,1.546537161,1
1923.4171,79.1001358,0.001292311,0.00217302,1.205574393,1
1923.9171,81.1008606,0.00109048,0.00217806,0.854046762,1
1924.4171,78.05913544,0.001518467,0.00213475,1.730800152,1
1924.9171,74.0152359,0.002071628,0.00205627,3.498220921,0
1925.4171,76.45410919,0.001664404,0.00208998,2.178737879,1
1925.9171,80.181427,0.001066306,0.00215508,0.835881174,1
1926.4171,80.81684113,0.001023568,0.00216597,0.761724711,1
1926.9171,80.83774567,0.001091206,0.00217579,0.857148945,1
1927.4171,78.79124451,0.001655208,0.00219458,1.935228348,1
1927.9171,76.33386231,0.002317861,0.0023535,3.25389576,1
1928.4171,71.08021545,0.002676844,0.00241986,4.082325935,0
1928.9171,65.27082062,0.002975474,0.00237095,5.275734425,0
1929.4171,66.11206818,0.003151999,0.0022594,6.582446098,2
1929.9171,68.27510834,0.003304257,0.00218289,7.803285122,2
1930.4171,67.71602631,0.003605772,0.00235935,7.83164978,2
1930.9171,66.61592865,0.003936952,0.0023756,9.196423531,2
1931.4171,69.62000275,0.003007496,0.00226962,5.933529377,2
1931.9171,73.43977356,0.001827492,0.00230429,2.118991137,0
1932.4171,74.43699646,0.002493717,0.00230097,3.958130837,0
1932.9171,74.87324524,0.003526876,0.00215617,9.134350777,2
1933.4171,76.87319946,0.002571313,0.00210959,5.094176769,1
1933.9171,79.18393707,0.001220496,0.00238345,0.877444208,1
1934.4171,74.55296326,0.001108712,0.00247609,0.6658113,0
1934.9171,68.54234314,0.001243182,0.00238936,0.905420005,0
1935.4171,71.92037201,0.000970761,0.00233935,0.578382194,0
1935.9171,77.16436768,0.000617471,0.00223981,0.25749445,1
1936.4171,76.21452332,0.001060846,0.00232723,0.698647022,0
1936.9171,74.03365326,0.001662556,0.00238342,1.628213406,0
1937.4171,74.55876923,0.00201556,0.0022579,2.695511818,0
1937.9171,75.62169647,0.002319134,0.00223589,3.646370411,0
1938.4171,72.85547638,0.003387688,0.00220846,7.99484396,2
1938.9171,69.32823181,0.004608281,0.00229177,13.6364603,2
1939.4171,72.27542877,0.003272844,0.00234367,6.547542572,2
1939.9171,76.50939941,0.001429402,0.00213535,1.532768846,1
1940.4171,76.86829376,0.001303217,0.00205476,1.386624575,1
1940.9171,76.45703125,0.001518333,0.00210537,1.784068584,1
1941.4171,78.80055237,0.001551303,0.00215867,1.762720347,1
1941.9171,81.6915741,0.001548072,0.00213152,1.804950833,1
1942.4171,77.5406189,0.001353264,0.00224384,1.231920958,1
1942.9171,71.99009705,0.001120381,0.00216174,0.916566074,0
1943.4171,75.31327057,0.00102034,0.0020251,0.87762183,0
1943.9171,80.40007019,0.000946701,0.00212871,0.676969469,1
1944.4171,82.63314819,0.001075588,0.0021404,0.86338234,1
1944.9171,84.29904938,0.001244728,0.00215425,1.139979839,1
1945.4171,79.77674866,0.001565275,0.00210782,1.891244292,1
1945.9171,74.02455902,0.001915915,0.00208811,2.892644405,0
1946.4171,79.8980484,0.001931604,0.0021162,2.855033875,1
1946.9171,88.0821228,0.001880722,0.00211602,2.707108259,1
1947.4171,83.88282776,0.002376284,0.00216716,4.100496769,1
1947.9171,77.22236633,0.00298045,0.00219708,6.258969784,1
1948.4171,77.64614868,0.002251809,0.00218764,3.606749296,1
1948.9171,79.47790527,0.001258274,0.00216674,1.150205612,1
1949.4171,82.01876831,0.0023229,0.00214144,4.022611618,1
1949.9171,84.70056152,0.003796581,0.00214458,10.71105671,1
